4059;Stiftung Kindergarten und Forum Falcâu;;;KINDERGARTEN;Dachsweg;8;4313;Möhlin;;"Die Stiftung ist primär in Falcâu, Rumänien, tätig. Sie übernimmt den vom Verein ""Rumänienhilfe Wegenstetten"", Wegenstetten, im Projektstadium befindlichen Kindergarten in Falcâu. Die Stiftung bezweckt daher insbesondere: -,,die Planung, den Bau und/oder den Unterhalt des Kindergartens und des Forums in Falcâu -,,die Verhinderung der Zweckentfremdung des Kindergartengebäudes sowie des Grundstücks -,,die Förderung von kindergartengerechten Bildungsprojekten -,,gemeinnützige Soforthilfe (z.B. Zurverfügungstellen von Mitteln an vertrauenswürdige Verbindungspersonen) -,,Hilfeleistung zur Selbsthilfe. Die Stiftung ist unabhängig, politisch und konfessionell neutral. Sie bezweckt keinen wirtschaftlichen Nutzen. Die Arbeit wird aus philanthropischer und altruistischer Gesinnung geleistet. Zur Erfüllung des Zwecks kann die Stiftung nach den gesetzlichen Bestimmungen in Rumänien Liegenschaften erwerben, belasten und veräussern. Um den Stiftungszweck effizient erreichen zu können, kann die Stiftung in Rumänien eine Institution mit gleicher oder ähnlicher Zwecksetzung gründen oder mit einer bestehenden rumänischen Institution mit gleicher oder ähnlicher Zwecksetzung zusammen arbeiten. Wenn der Betrieb des Kindergartens Falcâu im Sinne des beschriebenen Zwecks gewährleistet ist, kann die Stiftung ihre Tätigkeiten auf weitere ähnliche Kindergartenprojekte in Rumänien ausdehnen."
4060;Stiftung NELLY;;;NELLY;Kennelstrasse;60;8800;Thalwil;HTTP://WWW.AFRICANELLY.CH;Die Stiftung NELLY bezweckt die Unterstützung von Not leidenden Kindern - insbesondere von Waisen-, Strassen- und Heimkindern - in Schwarzafrika. Ziel der Stiftung ist es, diesen Kindern ein Aufwachsen in einem geschützten Rahmen, Existenzgrundlagen, eine Schulbildung sowie Zukunftsperspektiven zu sichern. Die Stiftung realisiert oder unterstützt Projekte, die dem oben genannten Ziel dienen und ist eine Non-Profit-Organisation.
4061;Kohler-Friederich-Stiftung;;;KOHLER;Zürcherstrasse;29;8620;Wetzikon;;"Die Stiftung bezweckt, Kinder und Jugendliche im In- und Ausland finanzielle, bildungsmässig und gesundheitlich, allgemein in ihrer Entwicklung zu fördern und zu unterstützen. Die Stiftung kann insbesondere: - Direktunterstützung leisten - bestehende, bewährte oder anerkannte Institutionen, Projekte oder Stiftungen mit gleichen oder ähnlichen Zwecken und Zielen unterstützen oder sich daran beteiligen - eigene Projekte oder Angebote schaffen. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinen Erwerbszweck. Die Stiftung richtet beliebig vielen, vom Stiftungszweck erfassten Destinatären finanzielle Unterstützung - in der Regel - im Umfange des jeweiligen Nettovorjahresergebnisses aus; sie darf zusätzlich jährlich höchstens 2 % des jeweiligen Stiftungskapitals ausschütten."
4062;Frau Emmy Hedinger Stiftung;;;HEDIGER;Asylstrasse;74;8032;Zürich;;Zweck der Stiftung ist die finanzielle Unterstützung und Förderung von Projekten und Institutionen auf dem Gebiet des Sehbehinderten- und Blindenwesens sowie von Projekten zur Erhaltung der landwirtschaftlichen und gewerblichen Struktur in den Berggebieten der Schweiz. Die Stiftung verfolgt keinerlei wirtschaftliche Zwecke und erstrebt keinen Gewinn.
4063;Agrisano;;;KRANKENKASSE;Laurstrasse;10;5201;Brugg 1;HTTP://WWW.AGRISANO.CH;Die Stiftung bezweckt die Krankenversicherung gemäss den Bundesgesetz über die Krankenversicherung (KVG) vom 18.03.1994. Sie kann alle Versicherungssparten gemäss KVG Art. 12, sowie die Unfallversicherung gemäss dem Bundesgesetz über die Unfallversicherung (UVG) vom 20.03.1981 durchführen. In teilweiser Erfüllung des Stiftungszweckes kann die Stiftung mit Krankenkassen oder Versicherungsgesellschaften Zusammenarbeits-, Versicherungs- und Rückversicherungsverträge abschliessen.
4065;S. Eustachius Stiftung;;;EUSTACHIUS;Schwalmenackerstrasse;6;8400;Winterthur;;"Die Stiftung bezweckt die Unterstützung und Förderung von Projekten, Werken, Vorhaben und Massnahmen aller Art in den Bereichen Sozial-Humanitäres, Entwicklung und Kultur. I. Sozial-Humanitäres Sozial-humanitäre Hilfe namentlich für Bedürftige, für Menschen, die aus dem Arbeitsleben ausgeschieden sind, für kranke oder in Not geratene Menschen jeden Alters in der Schweiz und weltweit. Das Schwergewicht soll auf Bereichen liegen, die nicht oder nicht genügend durch die öffentliche Hand abgedeckt sind. II. Entwicklung in der ""Dritten Welt"" Unterstützung und Förderung von Entwicklungsprojekten in der Dritten Welt zur nachhaltigen Verbesserung der Lebenssitutation der Bevölkerung, insbesondere zur Beseitigung von Not- und Krisenlagen nach Kriegen, Naturkatastrophen, Hungersnöten etc. (nachhaltige Krisenbewältigung). Auch können Projekte namentlich zur Entminung verminter Gebiete sowie zum Aufbau zerstörter resp. fehlender und zum Ausbau ungenügender Infrastrukturen im Bereich des Gesundheits-, Schul- und Bildungswesens (Auf- und Ausbauhilfe) unterstützt werden. III. Kultur in der Schweiz Förderung kultureller Projekte in der Schweiz oder von Schweizer Bürgern im Ausland. Unter Anwendung eines weiten Kulturbegriffs können Publikationen, Werkbeiträge, Veranstaltungen und Vorhaben aller Art unterstützt werden, namentlich auch Projekte zur Weitergabe von kulturellen Werken, die keine oder ungenügende kommerzielle Unterstützung erhalten (z.B. CD-Produktionen von besonderen musikalischen und filmischen Werken). Es können auch Stipendien oder Förderungsbeiträge an kulturschaffende Personen und Institutionen vergeben werden. Die Stiftung verfolgt keine kommerziellen Zwecke und erstrebt keinen Gewinn. Sie ist politisch und konfessionell neutral. Die Stifter können den Stiftungszweck im Rahmen der gesetzlichen Möglichkeiten ändern."
4066;;FONDATION POUR LA VRAIE VIE EN DIEU (FOUNDATION FOR TRUE LIFE IN GOD) (STIFTUNG FUER DAS WAHRE LEBEN IN GOTT)(FUNDACIONA PARA LA VERDADERA VIDA EN DIOS);;VIE;Route de Vandoeuvres;90;1253;Vandoeuvres;;"La Fondation est créée en vue de répondre aux demandes d'aides sociales, culturelles ou cultuelles de la part de personnes et/ou d'institutions, mais liées de façon exclusive ? l'oeuvre de la ""VRAIE VIE EN DIEU"", en Suisse et ? l'étranger. La Fondation poursuit un but exclusivement religieux, humanitaire et d'utilité publique. Elle est totalement apolitique et s'interdit toute discrimination fondée sur des crit?res de race, de sexe ou de nationalité. Elle ne poursuit pas de but lucratif. A cet effet, la Fondation pourra notamment: 1) fournir des aides en nature ou financi?res en Suisse et ? l'Etranger. 2) participer ? des actions religieuses, humanitaires, culturelles ou cultuelles, en Suisse ou ? l'Etranger. 3) octroyer des bourses, encourager des manifestations religieuses, culturelles ou cultuelles, financer des cours, acheter des livres et/ou constituer une biblioth?que. 4) organiser des conférences religieuses."
4068;;;Fondazione Sir Peter & Lady Smithers;SIR PETER;Postfach 5699;;6901;Lugano;;La fondazione ha per scopo di diffondere e rendere noti il pensiero, i valori, la cultura e gli interessi di Sir Peter & Lady Smithers, singolarmente e come nucleo familiare, cosi comprendendo le rispettive attivit? professionali (con particolare riferimento alle imprese di diplomazia internazionale), le opere in ambito letterario e artistico (con particolare riferimento alla fotografia artistica), i progetti, gli studi e le ricerche (con particolare riferimento alle tecniche di giardinaggio), sostenendone la divulgazione e favorendo in questo modo il dibattito. La fondazione sviluppa e realizza attivit? e progetti adatti al conseguimento di questi obiettivi, compreso la creazione di borse di sudio e il finanziamento di attivit? di educazione. La fondazione ? di pubblica utilit? e non ha scopo di lucro.
4070;;Fondation Jardin botanique scientifique et universitaire de Neuchâtel;;JARDIN BOTANIQUE;Chemin du Pertuis-du-Sault;58;2000;Neuchâtel;;La Fondation collabore étroitement avec le Jardin botanique de l'Université et de la Ville de Neuchâtel, sis dans le Vallon de l'Ermitage, ? Neuchâtel. La Fondation aide le Jardin botanique dans l'accomplissement de ses différentes missions qui sont: - Le soutien ? la recherche et ? l'enseignement universitaires - L'éducation ? l'environnement - L'ouverture au public - La protection des esp?ces - De nouvelles missions, définies en accord avec la fonction d'un jardin botanique - De continuer ? travailler sur le niveau local et national, et de participer au réseau international de jardins botaniques.
4071;Ahavat Chesed Stiftung;;;AHAVAT;Postfach 2899;;8022;Zürich;;Die Stiftung verfolgt gemeinnützige Zwecke, insbesondere: - die Unterstützung von gemeinnützigen, steuerbefreiten öffentlichen und privaten Institutionen oder Projekten im humanitären Bereich, wie Heime, Spitäler, Einrichtungen für Betagte, Behinderte und Waisen, Schulen und Synagogen im In- und Ausland sowie - die Unterstützung von unverschuldet in finanzielle Bedrängnis geratener jüdischer Einzelpersonen oder Familien. die Stiftung verfolgt weder Erwerbs- noch Selbsthilfezwecke. Der Stifter behält sich vor, den Zweck gemäss Art. 86a ZGB zu ändern.
4072;Ursula Wirz-Stiftung;;;URSULA;Postfach 333;;3000;Bern 14;;"Die Stiftung widmet sich ausschliesslich gemeinnützigen und wohltätigen Aufgaben Sie bezweckt: 1. Die Förderung von Forschung und Entwicklung im Industriesektor, namentlich in den Bereichen der Drucktechnik und der Beschichtungstechnologie, insbesondere durch: - die Finanzierung von wegweisenden Projekten; - die Prämierung von hervorragenden wissenschaftlichen Arbeiten, - das Aussetzen von Preisen und die Durchführung von Wettbewerben; - die Finanzierung von Lehraufträgen; - die Gewährung von Stipendien an Studierende und Wissenschaftler, - die finanzielle Unterstützung von Hochschulen. 2. Die Unterstützung von Familien und Personen in Härtefällen, namentlich von Erwerbstätigen in den Bereichen der Drucktechnik und der Beschichtungstechnologie, insbesondere durch - die Beratung und Unterstützung Betroffener, - die ergänzende Betreuung und Begleitung von Kindern und Jugendlichen, - die Gewährung von Beiträgen oder zinslosen Darlehen, - die Finanzierung des Teuerungsausgleichs, - die Übernahme von Ausbildungskosten, - die Gewährung von Stipendien. 3. Die Förderung von Kunst und Kultur, insbesondere durch - die Finanzierung von Projekten im öffentlichen Interesse, - die Prämierung von hervorragenden Arbeiten, - das Aussetzen von Preisen und die Durchführung von Wettbewerben, - die Gewährung von Stipendien an Studierende und Wissenschaftler auf Antrag der zuständigen Institution, - die finanzielle Unterstützung von Lehr- und Forschungsanstalten. 4. Die finanzielle Unterstützung von humanitärer Aktionen und Projekte sowie von gemeinnütziger Institutionen, soweit die ihnen zur Verfügung stehenden öffentlichen Mittel zum Erreichen der staatlich anerkannten Ziele und Zwecke nicht zu erreichen. Leistungen im Sinne der Ziff. 3 und 4 hiervor werden vornehmlich an Projekte und Destinatäre in den Kantonen Bern, Fribourg und Solothurn oder mit Bezug darauf erbracht."
4074;;Académie du gai savoir en cuisine, Fondation Evelyne et René Gessler;;ACADÉMIE;Saint-Honoré;3;2000;Neuchâtel;;"La Fondation, qui se veut d'utilité publique, a pour but de perpétuer l'oeuvre des fondateurs en faveur de la gastronomie suisse et de ses acteurs. A cet effet, la Fondation poursuit principalement les activités suivantes: 1. Remise d'un prix annuel, en esp?ces, ? un jeune cuisinier particuli?rement méritant et talentueux 2. Assurer la pérennité de l'édition et de la publication du magazine ""Plaisirs Gastronomie & Voyages"" ainsi que du guide ""La Suisse Gourmande"" 3. Gérer l'ensemble des documents et ouvrages mis ? disposition par les fondateurs."
4075;;Rose Marie Khoo Foundation;;KHOO;Avenue Louis-Casa?;86A;1216;Cointrin;;
4076;Fondation Religioscope (Stiftung Religioscope) (Foundation Religioscope);;;RELIGIOSCOPE;Postfach 83;;1705;Fribourg;;"Die Stiftung bezweckt a) wichtige Zeitfragen, insbesondere im Bereich der Weltreligionen, studieren und analysieren zu lassen, b) die gewonnenen Erkenntnisse in geeigneter Form veröffentlichen zu lassen oder Veröffentlichungen zu unterstützen, c) Aktivitäten in den Bereichen nach Buchstabe a) und b) zu unterstützen, insbesondere finanziell und ideell, sowie insbesondere d) den Verein ""Institut Religioscope"" mit Sitz in Fribourg/FR finanziell und ideell zu unterstützen."
4082;;Fondation pour le Globe de la science et de l'innovation;;CERN GLOBE;Route de Meyrin;385;1217;Meyrin;;"Par les moyens que son Conseil jugera appropriés, la Fondation a pour but: - de mettre en valeur le ""Globe de la science et de l'innovation"", - de favoriser, y compris sur le plan financier, ses activités scientifiques, culturelles et éducatives, son image et son rayonnement tant sur la région genevoise qu'au niveau international, - de contribuer ? l'organisation d'expositions scientifiques, permanentes ou temporaires, de conférences, de rencontres et de débats ouverts ? un large public, - d'aider et contribuer ? l'extension des infrastructures actuelles ou futures du ""Globe de la science et de l'innovation"". Plus généralement ce but devra ?tre interprété de mani?re extensive de telle sorte que tout ce qui en respecterait l'esprit pourra ?tre entrepris. Toute activité orientée vers la recherche d'un profit économique est exclue du but de la Fondation."
4080;;FONDATION JEAN TROILLET;;TROILLET;Postfach 375;;1944;La Fouly VS;;"La Fondation poursuit un but de pure utilité publique. La Fondation a pour vocation de promouvoir l'attrait de la montagne et la pratique d'activités en milieu naturel pour la jeunesse, de fournir une assistance dans les domaines de l'éducation et de la santé des enfants au travers de la découverte de la montagne, ainsi que de promouvoir la sauvegarde de la montagne aupr?s du public en général. En particulier, la Fondation interviendra dans l'organisation d'activités de découverte de la montagne destinées aux enfants, telles que conférences, camps et autres stages, ainsi qu'? la production et ? la présentation de films documentaires de montagne destinés ? l'information et ? l'éducation des enfants. Pour atteindre son but, la fondation déploidera en partuculier les activités suivantes: a) organiser et/ou financer des expéditions de montagne ne poursuivant aucun but lucratif; b) financer la production de films documentaires destinés ? éduquer la jeunesse; c) lancer des campagnes de relations publiques; d) organiser ou participer ? des événements publics ou privés autour du th?me de la jeunesse et de la montagne en général; e) collaborer avec d'autres fondations, organisations et entités en Suisse et ? l'étranger qui poursuivent le m?me but ou un but qui est comparable ? celui de la fondation. La Fondation est en droit d'exercer toutes activités nécessaires ? l'accomplissement de sa mission. La Fondation met en oeuvre tous les moyens licites, eu égard notamment aux prescriptions du Code Civil Suisse et de la législation fiscale en mati?re de libéralités, qui paraîtront le plus conformes ? son caract?re d'établissement poursuivant des buts d'utilité publique et le plus appropriés ? la réalisation de son but désintéressé. Toute activité destinée ? procurer un revenu doit s'inscrire dans le cadre strict de la poursuite du but de la Fondation."
4084;JANE GOODALL INSTITUT SCHWEIZ - STIFTUNG FÜR FORSCHUNG, BILDUNG UND UMWELTSCHUTZ;;;JANE GOODALL;Schützenhausstrasse;3;8505;Homburg;;"Zweck der Stiftung ist die Initiierung und Unterstützung aller in Betracht kommender Massnahmen zum Schutz von Umwelt und Natur, insbesondere zur Erhaltung der Vielfalt von Fauna und Flora. Der Stiftungszweck kann z.B. durch folgende Initiativen bzw. Fördermassnahmen verwirklicht werden: 1. Förderung wissenschaftlicher Untersuchungen des Verhaltens von Menschenaffen, insbesondere von Schimpansen, in Feldstudien, zu deren besseren Verständnis und besseren Behandlung, 2. Förderung entsprechender Schutzprogramme für verbliebene Lebensräume von Menschenaffen und Förderung von Schutzeinrichtungen und Schutzmassnahmen aller Art zur Erhaltung von Menschenaffen, insebondere durch die Verbindung von Naturschutz mit Ausbildung und Förderung nachhaltiger Existenzgrundlagen in örtlichen Gesellschaften, 3. Förderung des weltweiten Lebensraumschutzes frei und insbesondere noch unberührt lebender Arten (Fauna und Flora, Land und Meer) zur Existenzsicherung künftiger Generationen aller Lebensarten, durch Schutzmassnahmen und Schutzeinrichtungen aller Art, sowie Förderung von Untersuchungen und Studien zum Erhalt intakter Ökosysteme generell und weltweit, 4. Förderung von Wiederaufforstungsprogrammen generell, mit Schwerpunkt insbesondere in Gebieten zerstörter Tropenwälder in Afrika, sowie Förderung regenerativer Massnahmen zur Wiederherstellung ehemals intakter Ökosysteme (Land und Meer), 5. Förderung des Schutzes von und Hilfe für indigene Völker weltweit, insbesondere im Hinblick auf den nachhaltigen Eigenschutz ihrer Lebensräume, 6. Förderung von Bildungs- und Erziehungsprogrammen im Zusammenhang vorstehender Ziffern sowie im Bereich Umwelt- und Naturschutz und im Bereich humanitärer Hilfe zur Selbsthilfe generell und weltweit. 7. Verbreitung des Stiftungsgedankens in der Öffentlichkeit. ""Förderung"" ist die finanzielle, kulturelle und politische Unterstützung des Stiftungszwecks. Zur Erreichung des Stiftungszwecks kann die Stiftung mit anderen Organisationen zusammenarbeiten und Projekte anderer Organisationen fördern. Die Stiftung kann ihren Zweck auch dadurch erfüllen, dass sie Mittel anderen, ebenfalls gemeinnützigen Organisationen oder Körperschaften des öffentlichen Rechts überlässt, wenn deren statutarischer Zweck im Wesentlichen dem Zweck der Stiftung des Jane Goodall Institutes - Schweiz entspricht."
4085;;Fondation Elaine Du Pasquier;;DU PASQUIER;Postfach 6179;;1002;Lausanne;;La fondation a pour but de soutenir financi?rement diverses oeuvres ? caract?re social, de bienfaisance et d'utilité publique, principlalement en Suisse et ? l'étranger (pays du Tiers-monde), ayant pour but de venir en aide ? des adultes et des enfants, sans distinction d'origine. La possibilité pour la fondatrice de faire modifier le but par l'autorité de surveillance, en application de l'article 86a du Code civil suisse, est expressément réservée.
4090;;Fondation du centre écologique Albert Schweitzer (CEAS);;CEAS;Rue des Amandiers;2;2000;Neuchâtel;;"Promouvoir l'étude et l'application de technologies conformes ? l'éthique du ""respect de la vie"" (Albert Schweizer: Ehrfurcht vor dem Leben), dans les domaines de l'agriculture, de la construction et de l'énergie. Elle favorise l'utilisation des énergies non polluantes et renouvelables, ainsi que les techniques d'économies d'énergie. Pour atteindre ce but, la fondation finance l'activité du centre écologique Albert Schweizer qui réalise des projets dans une perspective de développement et d'aide humanitaire."
4091;Hans und Beatrice Maurer-Billeter-Stiftung;;;MAURER;Hostattstrasse;3;6060;Sarnen;;Die Stiftung bezweckt die Unterstützung und Förderung von Leistungen in den Bereichen Kultur, Wissenschaft oder Humanität, gemäss den testamentarischen Anordnungen der Stifterin. Der Stiftungsrat kann nach freiem Ermessen alle zur Erreichung des Stiftungszweckes geeigneten Massnahmen ergreifen.
4093;Zupo Stiftung;;;;Wängirain;43;8704;Herrliberg;;"Die Stiftung bezweckt in ausschliesslich gemeinnütziger Weise und ohne Erwerbs- und Selbsthilfeabsicht a) die Förderung der Bildung und Forschung; b) den Schutz der Natur und Umwelt; c) den Schutz der Kulturgüter in den Berggebieten und der Berggebiete im Allgemeinen; d) die Förderung des Jugendsports. Der Stifter behält sich das Recht vor, den Zweck der Stiftung im Rahmen von Art. 86a ZGB zu ändern, frühestens nach 10 Jahren, wobei der geänderte Zweck wiederum ausschliesslich gemeinnützig sein muss."
4094;Schweizerische Anorexia Nervosa Stiftung;;;ANOREXIA;Klünenfeldstr. 22, Muttenz;;4127;Birsfelden;;Die Stiftung bezweckt die Bekämpfung von anorektischen und bulimischen Essstörungen, insbesondere von Anorexia Nervosa sowie von Zwangssymptomen im Zusammenhang mit solchen Essstörungen, durch - Förderung der wissenschaftlichen Forschung im In- und Ausland über die Ursachen, Heilungsmethoden und Präventivmassnahmen, - Förderung von Präventivmassnahmen im In- und Ausland, und - Unterstützung von Betroffenen und deren Familien, insbesondere in der Schweiz. Die Stiftung kann im Rahmen des Stiftungszweckes im In- und Ausland die Ausbildung von medizinischem Personal, Pflegepersonal und Laien fördern und Beiträge zur Aufklärung über die Ursachen, Wirkungen, Heilungsmethoden und Präventivmassnahmen von anorektischen und bulimischen Essstörungen und Anorexia Nervosa gewähren. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszwecke.
4095;EGS European Graduate School Foundation;;;EGS;Postfach 464;;3930;Visp;;"Die Stiftung bezweckt den Betrieb und die Förderung einer Hochschule auf universitärer Ebene mit eigener Prägung europäischen sowie internationalen Zuschnitts, wo - wissenschaftliche Lehre und Forschung inter- und transdisziplinär ausgerichtet und deren Freiheit gewährleistet sind; - bei aller Freiheit von Lehre und Forschung im Zentrum die Suche nach praxisorientierten und zukunftsbezogenen Antworten auf reale Probleme mit ihren mannigfachen Verknüpfungen und Wechselbeziehungen steht; - neue Lehr- und Lernformen gepflegt und insbesondere analytisch-rationales wie intuitivkünstlerisches Verstehen gleichermassen gefördert werden; - die Lehr- und Studienmöglichkeiten so gestaltet sind, dass Lernen fachübergreifend stattfinden kann und Lern- und Arbeitsmethoden von den gestellten Fragen und Fragenden abhängen; - das Lehren die verschiedenartigen persönlichen und beruflichen Erfahrungen der Lernenden berücksichtigt. Die Stiftung füllt Lücken des öffentlichen Bildungsangebots und ergänzt diese unter Wahrung der qualitativen Anforderungen des universitären Bildungswesens. Sie arbeitet mit Institutionen des Bildungswesens zusammen, kann Kooperationen mit andern, in- und ausländischen Hochschulen eingehen und im Rahmen ihrer Zielsetzung Projekte mit Dritten realisieren und Studienaufträge vergeben. Sie kann all jene Massnahmen ergreifen, die geeignet sind, die Stiftung zu erhalten und den Stiftungszweck zu erreichen wie zum Beispiel das Sammeln von Geldern, das Durchführen von Anlässen u.a.m. Ausdrücklich vorbehalten bleibt eine Zweckänderung im Sinne von Art. 86a ZGB. Die Befugnis der Stiftungsorgane in Bezug auf die Änderung der Organisation und des Zweckes wird durch die Art. 85, 86 86a und 86b ZGB eingeschränkt."
4088;Stiftung POSTICUM;;;;Ballengasse;9;9463;Oberriet SG;;Die Stiftung bezweckt die kulturelle, wirtschaftliche, religiöse und wissenschaftliche Tradition Siebenbürgens weiterzuführen und die Identität des Landes zu erhalten. Sie fördert dabei die religiösen, regionalen, kulturellen und wirtschaftlichen Eigenheiten der Bevölkerung. Insbesondere nimmt sie sich der Jugend an, um diese Werte zu vermitteln. Sie fördert entsprechende Aktivitäten primär aus der Region St. Galler Rheintal heraus. Die Stiftung verfolgt weder Erwerbs- noch Selbsthilfezwecke. Über die Art und den Umfang der Stiftungsleistungen beschliesst der Stiftungsrat nach pflichtgemässem Ermessen im Rahmen des Stiftungszweckes. Es besteht kein Rechtsanspruch auf Leistungen der Stiftung. Der Stiftungsrat erlässt zur Durchführung Organisationsbestimmungen.
4098;Heyning - Roelli Stiftung;;;HEYNING;Genferstrasse;24;8002;Zürich;;Die Stiftung bezweckt, mittellosen Studenten/Studentinnen oder Postgraduates von anerkannten Hochschulen Reisen zu ermöglichen, die im Zusammenhang mit ihrer beruflichen Aus- oder Fortbildung notwendig oder nützlich sind. Bewerberinnen und Bewerber müssen in der Lage sein, ihrer Bewerbung eine Empfehlung des Lehrers oder der Lehrerin bzw. des Professors oder Professorin für die konkrete im Zusammenhang mit der Aus- oder Fortbildung stehende Reise beizulegen und glaubhaft zu machen, dass sie nicht in der Lage sind, die entsprechenden Reise- und Aufenthaltskosten selber zu finanzieren. Die Stiftung ist darauf bedacht, dass ca. 40 - 50% der ausgerichteten Beiträge für Reisen von Schweizer Bewerbern ins Ausland und der Rest von ca. 50% von ausländischen Bewerbern in die Schweiz verwendet werden. Die Stiftung kann solche Leistungen aus eigenen Mitteln erbringen oder Geld von Gönnern der Stiftung verweden. Die Stiftung kann dabei auch Auflagen oder Bedingungen solcher Gönner akzeptieren, sofern deren Erfüllung nicht dem Stiftungszweck zuwider laufen. Die Stiftung hat gemeinnützigen Charakter, ist nicht gewinnorientiert und verfolgt keinerlei Erwerbszweck. Die Stiftung kann alle Rechtsgeschäfte vornehmen, die der Erfüllung des Stiftungszwecks direkt oder indirekt dienen. Insbesondere kann und darf sie Destinatäre dazu ermuntern, der Stiftung die erhaltenen Zuwendungen zu einem späteren Zeitpunkt zurückzuerstatten. Die Stiftung ist nicht verpflichtet, jährlich Zuwendungen zu machen.
4100;Zen-Jou Community Foundation;;;ZEN-JOU;Holunderweg;27;8050;Zürich;;"Zweck der Stiftung ist die Förderung der Entbindung des Bewusstseins aus seiner Selbstentfremdung durch die Vermittlung des Übungs-Weges ""Zen-Jou"", um vor allem die christliche Offenbarung bewusst mitzuverantworten. Shugy?, das Werden zu einem Nichts (siehe Joh 3,30), dessen universale Vorgabe in allen Geschöpfen gründet, ist auf dem Weg durch Übung und Verzicht einzulösen. Die hier zugrunde liegende Intention will das derzeit ver-blendete Wahr-Nehmen des Menschen bewusst machen, so dass es sich öffnet hin auf sein Heil-Werden. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszwecke. Die Stiftung ist international tätig und kann alle Massnahmen ergreifen, die mit dem genannten Zweck in Zusammenhang stehen, jedoch insbesondere die - Herausgabe von Publikationen in verschiedenen Sprachen; - Unterstützung und Durchführung von Kursen und Anlässen; - Unterstützung des interreligiösen Dialogs und der Grundlagenforschung; - Unterstützung von Gruppen und Personen, die diesen Weg vermitteln und in Kommunitäten gehen; - Vergabe von Mitteln für Projekte ausserhalb der Stiftung, die demselben Zweck dienen."
4104;Xellent-Stiftung;;;XELLENT;Aarwangenstrasse;32;4923;Wynau;;"Die Stiftung bezweckt die Erbringung von Leistungen an gemeinnützige Institutionen auf kommunaler, regionaler, kantonaler, nationaler oder internationaler Ebene. Die Stiftung erbringt ihre Leistungen hauptsächlich in den folgenden Bereichen: - Zuwendungen an Institutionen, die gemeinnützige, medizinische Hilfe in Krieg und Frieden erbringen, wie beispielsweise die Organisation der médecins sans fronti?res oder Amnesty International; - Zuwendungen an gemeinnützige Institutionen, die medizinische und soziale Hilfe an Strassenkinder leisten; - Zuwendungen an gemeinnützige Tierschutz-, Umwelt- und Menschenrechtsorganisationen in der Schweiz und im Ausland; - Zuwendungen an die Glückskette. Die Stiftung kann zu diesem Zweck Tochtergesellschaften gründen sowie Beteiligungen aller Art an Unternehmen erwerben, verwalten und veräussern. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszwecke. Die Stiftung kann sich mit anderen Stiftungen mit gleicher oder ähnlicher Zielsetzung vereinigen. Die Stifterin behält sich eine Änderung des Stiftungszweckes vor (Art. 86a ZGB)."
4106;STIFTUNG TAGLOHN INTERNATIONAL, STi;;;TAGLOHN;Höschgasse;36;8008;Zürich;;Zweck der Stiftung ist die Schaffung einer sinnvollen Tagesstruktur durch Arbeit, Beschäftigung oder Betreuung für benachteiligte und/oder eingeschränkte und/oder behinderte und/oder verhaltensoriginelle Jugendliche und junggebliebene Erwachsene. In Projekten wie z.B. in Bereichen wie Velo oder Sport, in der Gesundheitsförderung, im Klima-, Umwelt-, Denkmal- oder Naturschutz, soll ein betreuter und geschützter Rahmen angeboten werden. Die Stiftung wirbt in der Gesellschaft um Verständnis für obige Klientel und setzt sich für deren Bedürfnisse ein. Die Stiftung verfolgt keinen kommerziellen Gedanken und erstrebt keinen Gewinn. Überschüsse gehen zu Gunsten des Stiftungskapitales. Der Stiftungszweck ist durch die Konzeption und das Leitbild genau beschrieben. Abänderungen des Leitbildes bedürfen der einstimmigen Zustimmung des anwesenden Stiftungsrates. Zweckänderungsvorbehalt: Die Zweckänderung der Stiftung bleibt nach Art. 86a Abs. 1 - 4 ZGB ausdrücklich vorbehalten.
4107;"The Nobel Sustainability Trust Foundation (""The Nobel Sustainability Trust"" Stiftung)";;;SUSTAINABILITY;General Guisan-Quai;30;8002;Zürich;;Die Stiftung befolgt folgende Zwecke: - Die Stiftung soll, weltweit, in Anlehnung an die Stiftungsurkunde und das Stiftungsreglement sowie aufgrund der Empfehlung der beratenden Komitees (Stiftungsratausschuss/Advisory Committee), einen Preis an Einzelpersonen, private udn öffentliche Instutuionen, Gesellschaften und Regierungen vergeben, die sich durch besondere Leistungen im Bereiche der Förderung von nachhaltiger Energie hervortun, so insbesondere durch Reduktion der Schadstoffe zur Reduktion der globalen Erderwärmung und/oder der Erfindung von Alternativen Energiequellen unter Betrachtung des grössten praktischen Nutzens. - Die Stiftung verfolgt einen gemeinnützigen Charakter und hat keine politischen, konfessionellen oder regierungsmässigen Anlehnungen und verfolgt keinerlei Erwerbszwecke.
